282.226711546346,217.366939277345
281.787237913677,217.161552935333
280.763213801056,216.603886165356
279.370680980641,215.709561501022
278.070184467457,214.583327396313
276.995418798741,213.234512311926
275.996706292036,211.789060085134
275.020395004394,210.416266020952
274.102697106488,209.069995055133
273.318087999597,207.652638030763
272.76696043714,206.104975811883
272.507322062629,204.461521674759
272.464331206499,203.003963047437
272.480559486328,201.868400482031
272.487098693848,200.695186088913
272.46748107129,199.309919355916
272.379560986686,197.736579262835
272.22806606556,196.278054277677
272.09776087105,195.297742244411
271.971211287554,194.430907036275
271.832189035243,193.496986515212
271.688805425695,192.735139238997
271.47809136861,191.953440518958
271.196291252973,190.97773497754
270.878039488727,189.887952521441
270.475623250891,188.821543298913
269.894949515628,187.952769718433
269.044215796973,187.407575617272
268.022375191307,187.170704730109
267.243333277427,187.140792289018
266.824449281824,187.192866471235
266.613129478515,187.277030944824
266.444194785113,187.400430663529
266.259637558105,187.726433127742
266.140232928352,188.491424612075
266.175473084515,189.513631486026
266.28833850675,190.321613826489
266.366569519043,190.897565592902
266.438261323817,191.624772802504
266.534898466222,192.66126958394
266.593511855958,193.792831403723
266.606590270996,194.873530533735
266.600051063477,195.940545502485
266.570744368609,196.981037372873
266.522425797407,197.987866847829
266.493119102539,199.080432900434
266.48657989502,200.169003864086
266.473501479981,201.009076495922
266.414888090245,201.554876343307
266.311711740321,201.911151860222
266.184556410602,202.096314833454
265.888466387481,202.151778358399
265.285870389031,202.145239150879
264.561086164322,202.060468931067
264.018675659666,201.787752141517
263.697640298914,201.213251345488
263.54178402055,200.279691436038
263.492859703125,199.014068810733
263.486320495605,197.510975208714
263.486320495605,196.005331831455
263.486320495605,194.598269625618
263.486320495605,193.326474061078
263.486320495605,192.138842970128
263.492859703125,190.978340723763
263.528705605512,189.825949788977
263.606330871582,188.61954629963
263.690495345172,187.52916375398
263.762187149946,186.790083965113
263.859430038574,186.1511631084
264.008747109418,185.405183500402
264.206382751465,184.588484102137
264.390939978473,183.816347664062
264.455486829505,183.112513688032
264.299630551141,182.460387625932
263.891280852009,181.890248187141
263.261922277258,181.507449571862
262.454545683019,181.34505408598
261.582988506033,181.387439195886
260.751632931998,181.676384265265
259.934933533734,182.269896937628
259.228555439136,183.119052895551
258.754447396526,184.140772367542
258.465502327148,185.398044203332
258.271016549892,186.816601406803
258.098326245476,188.031127521074
257.881678727094,189.275061704457
257.710199915124,190.643860679687
257.697121500086,192.100819217458
257.816526129839,193.633825260568
257.952764785645,195.152547052866
258.043468466754,196.647163075021
258.092392784179,198.199186651138
258.131388551357,200.087135585042
258.110798914291,202.432372638261
257.94344198162,204.813556968113
257.660064105252,206.628740708489
257.239241737305,208.109306301097
256.808730297047,209.246195835953
256.489872786578,209.907284090464
256.152003399773,210.416871767175
255.659489227052,211.003239485797
255.03666985982,211.59675215816
254.32314681148,212.141946259321
253.580922814496,212.640999639562
252.93909157093,213.059644157227
252.451905113281,213.396907797809
252.020182180577,213.672774452149
251.605899020149,213.919334411621
251.30726487846,214.152815956055
251.138330185058,214.356990805621
251.047626503949,214.512847083985
251.011780601562,214.639396667481
251.011780601562,214.779024666015
251.04108729643,214.986955126595
251.128641112748,215.284617253775
251.3599448069,215.67177722629
251.786700636143,216.225688385253
252.234046102453,216.87066949361
252.581604561568,217.444564543415
252.847176397375,217.836685962718
253.025800163087,218.051761377041
253.16881750435,218.21040125191
253.468663138485,218.294326247561
254.109888635827,218.104801917093
254.92259294514,217.516256348189
255.643260947223,216.770882486414
256.282914340506,216.125295631834
256.920623704773,215.626002773655
257.55846551606,215.107931860407
258.213975264215,214.367285624154
258.649820076218,213.641529384937
258.867312818761,213.164031999598
259.040003123177,212.802789379222
259.299035751464,212.333042693849
259.610142561968,211.752608436524
259.921855118696,211.116710654254
260.252579551758,210.44557271582
260.619149887207,209.797202264735
261.063951234949,209.222701468706
261.644385492274,208.723648088465
262.298689404655,208.334310265668
262.889418480513,208.051904403808
263.378782788444,207.841190346723
263.798033052333,207.685334068359
264.274924691448,207.565323692383
264.89774405868,207.513855256389
265.633428848145,207.683395696015
266.323578662913,208.227984050953
266.869378510298,209.066845190342
267.3821160518,210.001377114301
267.962550309125,210.984227609462
268.568535650304,211.975795162424
269.107190543946,212.884776002529
269.564464560504,213.760328268467
269.960341590821,214.678998180881
270.333451133789,215.617885805405
270.755484994183,216.419934684571
271.34306420525,217.17329872425
272.133606773437,218.042072304731
272.986152074089,218.959164456414
273.830586063161,219.754068381838
274.731449935015,220.337286235668
275.606762723015,220.662077207434
276.425279359949,220.82507843954
277.359811283907,220.964100691851
278.428398356717,221.077571860309
279.395386840334,221.149263665083
280.173696217644,221.204121443804
280.832967233485,221.194192893557
281.468259269532,221.024891931869
282.009092013456,220.68920605202
282.386562913661,220.282062188661
282.723826554242,219.754674128061
283.040866826043,219.170484259722
283.219490591755,218.576971587359
283.245647421832,218.049217258473
283.203868058149,217.708198006878
283.168022155762,217.526184898437
283.119097838336,217.393096107422
282.99908746236,217.250318244097
282.807991027832,217.117835199305
282.597276970747,217.05268260205
282.382807302648,217.039604187012
282.159620576747,217.033064979493
281.967918395996,216.984140662067
281.782755422765,216.847902006261
281.60195380677,216.673639597786
